Suburb,Address,Rooms,Type,Price,Date,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,CrimeRate,NearbySchools
Bentleigh East,24 Kurrajong St,3,h,950000.0,2016-05-28,13.9,3165,1,1,598,0,0,Glen Eira City Council,-37.9129,145.0786,Southern Metropolitan,10969,150,7
Bentleigh East,3b Manuka St,3,h,886000.0,2016-05-28,13.9,3165,2,1,185,122,2012,Glen Eira City Council,-37.9159,145.0787,Southern Metropolitan,10969,150,7
Bentleigh East,36a Barrington St,3,t,780000.0,2016-08-28,13.9,3165,2,1,209,0,0,Glen Eira City Council,-37.9131,145.07,Southern Metropolitan,10969,150,7
Bentleigh East,3 Belinda Ct,4,h,1015000.0,2016-08-28,13.9,3165,2,3,625,198,1997,Glen Eira City Council,-37.9374,145.0726,Southern Metropolitan,10969,150,7
Bentleigh East,1/3 Brady Rd,3,u,830000.0,2016-08-28,13.9,3165,2,2,395,0,2001,Glen Eira City Council,-37.9364,145.0649,Southern Metropolitan,10969,150,7
Bentleigh East,9 Colin St,3,h,1241000.0,2016-08-28,13.9,3165,1,1,643,0,0,Glen Eira City Council,-37.9237,145.0527,Southern Metropolitan,10969,150,7
Bentleigh East,27 Connie St,4,h,1255000.0,2016-08-28,13.9,3165,2,2,610,167,1950,Glen Eira City Council,-37.9207,145.0757,Southern Metropolitan,10969,150,7
Bentleigh East,8 Marlborough St,3,h,1320000.0,2016-08-28,13.9,3165,1,1,593,94,1950,Glen Eira City Council,-37.9178,145.067,Southern Metropolitan,10969,150,7
Bentleigh East,1/39 Neville St,3,h,870000.0,2016-08-28,13.9,3165,2,1,326,133,1950,Glen Eira City Council,-37.9236,145.0545,Southern Metropolitan,10969,150,7
Bentleigh East,4 Wingate St,4,h,1472500.0,2016-08-28,13.9,3165,2,2,592,219,2013,Glen Eira City Council,-37.9351,145.0572,Southern Metropolitan,10969,150,7
Bentleigh East,25 Anarth St,2,h,640000.0,2016-07-30,13.9,3165,2,2,298,118,2005,Glen Eira City Council,-37.908,145.0716,Southern Metropolitan,10969,150,7
Bentleigh East,115 Bignell Rd,2,h,1160000.0,2016-07-30,13.9,3165,1,2,750,0,0,Glen Eira City Council,-37.9325,145.0694,Southern Metropolitan,10969,150,7
Bentleigh East,12 John St,4,h,1306000.0,2016-07-30,13.9,3165,2,1,651,0,0,Glen Eira City Council,-37.919,145.0558,Southern Metropolitan,10969,150,7
Bentleigh East,41 Mawby Rd,3,h,1291000.0,2016-07-30,13.9,3165,1,2,635,0,0,Glen Eira City Council,-37.9291,145.0538,Southern Metropolitan,10969,150,7
Box Hill,32 Margaret St,4,h,1620000.0,2016-09-03,13.1,3128,2,2,697,255,1940,Whitehorse City Council,-37.8151,145.135,Eastern Metropolitan,4605,254,5
Box Hill,6/29 Barkly St,2,u,645000.0,2017-03-04,13.1,3128,1,1,140,81,1965,Whitehorse City Council,-37.8271,145.1299,Eastern Metropolitan,4605,254,5
Box Hill,1/1 Cherryhinton St,2,u,790000.0,2017-03-04,13.1,3128,1,1,195,0,0,Whitehorse City Council,-37.826,145.129,Eastern Metropolitan,4605,254,5
Box Hill,4/425 Station St,4,h,880000.0,2017-03-04,13.1,3128,2,2,206,0,2003,Whitehorse City Council,-37.828,145.1215,Eastern Metropolitan,4605,254,5
Box Hill,18 Glenmore St,4,h,1560000.0,2016-09-10,13.1,3128,2,3,729,167,1905,Whitehorse City Council,-37.8233,145.1267,Eastern Metropolitan,4605,254,5
Box Hill,3 Alexander St,3,h,1715000.0,2016-12-10,13.1,3128,2,2,458,170,1950,Whitehorse City Council,-37.8257,145.1216,Eastern Metropolitan,4605,254,5
Box Hill,21 Barkly St,3,h,1200000.0,2016-12-10,13.1,3128,1,2,550,110,1950,Whitehorse City Council,-37.8275,145.1298,Eastern Metropolitan,4605,254,5
Box Hill,17 Combarton St,3,h,1760000.0,2016-12-10,13.1,3128,1,0,741,151,1910,Whitehorse City Council,-37.8258,145.1246,Eastern Metropolitan,4605,254,5
Box Hill,1/7 Glenmore St,1,u,288000.0,2016-06-12,13.1,3128,1,1,774,0,1970,Whitehorse City Council,-37.8241,145.1262,Eastern Metropolitan,4605,254,5
Box Hill,15 Davey St,3,h,948000.0,2016-11-12,13.1,3128,1,2,384,108,1950,Whitehorse City Council,-37.8167,145.1373,Eastern Metropolitan,4605,254,5
Box Hill,89 Thames St,4,h,2770000.0,2016-11-12,13.1,3128,1,2,715,0,1950,Whitehorse City Council,-37.8135,145.1218,Eastern Metropolitan,4605,254,5
Box Hill,19 Wavell St,3,h,1412000.0,2016-11-12,13.1,3128,1,1,590,0,0,Whitehorse City Council,-37.8274,145.1274,Eastern Metropolitan,4605,254,5
Box Hill,1/14 Barkly St,4,t,975000.0,2016-10-15,13.1,3128,2,2,299,158,2008,Whitehorse City Council,-37.8282,145.1301,Eastern Metropolitan,4605,254,5
Box Hill,23 Bass St,3,h,1325000.0,2016-10-15,13.1,3128,1,1,702,134,1950,Whitehorse City Council,-37.827,145.1209,Eastern Metropolitan,4605,254,5
Box Hill,3/14 Bedford St,3,t,750000.0,2016-10-15,13.1,3128,2,1,150,3,2000,Whitehorse City Council,-37.8287,145.1319,Eastern Metropolitan,4605,254,5
Box Hill,5 Wavell St,3,h,1400000.0,2016-10-15,13.1,3128,2,1,643,159,1940,Whitehorse City Council,-37.8285,145.1272,Eastern Metropolitan,4605,254,5
Box Hill,22 William St,3,h,1500000.0,2016-10-15,13.1,3128,1,2,664,106,1930,Whitehorse City Council,-37.8235,145.1276,Eastern Metropolitan,4605,254,5
Box Hill,55 Albion Rd,4,h,1600000.0,2016-04-16,13.1,3128,2,1,692,195,1890,Whitehorse City Council,-37.8247,145.1281,Eastern Metropolitan,4605,254,5
Box Hill,126 Carrington Rd,2,u,616000.0,2016-07-16,13.1,3128,1,1,155,0,0,Whitehorse City Council,-37.8193,145.1149,Eastern Metropolitan,4605,254,5
Box Hill,54 Watts St,4,h,1661000.0,2016-07-16,13.1,3128,2,2,729,0,0,Whitehorse City Council,-37.8143,145.1262,Eastern Metropolitan,4605,254,5
Box Hill,12 Barcelona St,4,h,1461400.0,2016-09-17,13.1,3128,2,2,780,235,1927,Whitehorse City Council,-37.8244,145.1319,Eastern Metropolitan,4605,254,5
Box Hill,2/4 Collins St,3,u,775000.0,2016-09-17,13.1,3128,1,1,211,108,1980,Whitehorse City Council,-37.8275,145.1232,Eastern Metropolitan,4605,254,5
Box Hill,12 Pendle St,4,h,1506000.0,2016-09-17,13.1,3128,2,3,669,0,0,Whitehorse City Council,-37.818,145.1354,Eastern Metropolitan,4605,254,5
Box Hill,33 Pendle St,4,h,1670000.0,2016-09-17,13.1,3128,4,4,707,162,1926,Whitehorse City Council,-37.8166,145.1354,Eastern Metropolitan,4605,254,5
Box Hill,7/12 Oxford St,1,u,340000.0,2017-03-18,13.1,3128,1,1,29,0,0,Whitehorse City Council,-37.8215,145.1214,Eastern Metropolitan,4605,254,5
Box Hill,6 Archibald St,3,h,4000000.0,2016-06-18,13.1,3128,1,2,763,120,1945,Whitehorse City Council,-37.8166,145.1215,Eastern Metropolitan,4605,254,5
Box Hill,19 Kent Rd,3,h,928000.0,2016-06-18,13.1,3128,1,1,307,106,1890,Whitehorse City Council,-37.8247,145.1206,Eastern Metropolitan,4605,254,5
Box Hill,2/20 Simpsons Rd,2,u,761000.0,2016-06-18,13.1,3128,2,1,176,0,2000,Whitehorse City Council,-37.8171,145.1343,Eastern Metropolitan,4605,254,5
Box Hill,3/8 Ashted Rd,2,u,636000.0,2016-11-19,13.1,3128,1,1,151,82,1970,Whitehorse City Council,-37.8234,145.1235,Eastern Metropolitan,4605,254,5
Box Hill,6 Bass St,4,h,1625000.0,2016-11-19,13.1,3128,2,2,620,0,1912,Whitehorse City Council,-37.8279,145.121,Eastern Metropolitan,4605,254,5
Box Hill,10 Cunningham St,4,h,1430000.0,2016-11-19,13.1,3128,2,0,585,0,0,Whitehorse City Council,-37.8273,145.1289,Eastern Metropolitan,4605,254,5
Box Hill,1 Maple St,3,h,836000.0,2016-11-19,13.1,3128,1,2,228,0,2005,Whitehorse City Council,-37.8261,145.1281,Eastern Metropolitan,4605,254,5
Box Hill,5 Patricia St,3,h,1170000.0,2016-04-23,13.1,3128,1,1,755,95,1920,Whitehorse City Council,-37.8264,145.1248,Eastern Metropolitan,4605,254,5
Box Hill,14 Collins St,4,h,1670000.0,2017-02-25,13.1,3128,2,2,590,231,1924,Whitehorse City Council,-37.8274,145.1242,Eastern Metropolitan,4605,254,5
Box Hill,47 Albion Rd,3,h,1351000.0,2016-05-28,13.1,3128,1,2,662,0,0,Whitehorse City Council,-37.8246,145.1269,Eastern Metropolitan,4605,254,5
Box Hill,837 Canterbury Rd,3,h,857000.0,2016-05-28,13.1,3128,1,1,492,119,1930,Whitehorse City Council,-37.8283,145.1195,Eastern Metropolitan,4605,254,5
Box Hill,2/38 Margaret St,3,t,822500.0,2016-05-28,13.1,3128,2,1,238,130,2000,Whitehorse City Council,-37.8154,145.1355,Eastern Metropolitan,4605,254,5
Box Hill,2/30 Barkly St,2,u,560000.0,2016-08-28,13.1,3128,1,1,153,0,1970,Whitehorse City Council,-37.8269,145.1305,Eastern Metropolitan,4605,254,5
Braybrook,132 Duke St,3,h,870000.0,2016-09-03,10.8,3019,2,4,700,0,0,Maribyrnong City Council,-37.7824,144.8469,Western Metropolitan,3589,139,6
Braybrook,25 Lily St,2,h,645000.0,2016-09-03,10.8,3019,1,1,566,75,1950,Maribyrnong City Council,-37.7839,144.8524,Western Metropolitan,3589,139,6
Braybrook,1/3 Vine St,3,t,502000.0,2017-03-04,10.8,3019,1,1,220,106,2011,Maribyrnong City Council,-37.785,144.8561,Western Metropolitan,3589,139,6
Braybrook,2/10 Skewes St,3,u,495000.0,2016-06-04,10.8,3019,2,1,327,124,2006,Maribyrnong City Council,-37.7851,144.8517,Western Metropolitan,3589,139,6
Braybrook,40 Carlton St,3,h,660000.0,2016-11-07,10.8,3019,1,0,580,0,0,Maribyrnong City Council,-37.7804,144.8481,Western Metropolitan,3589,139,6
Braybrook,144 Duke St,2,h,868000.0,2016-11-07,10.8,3019,1,4,749,77,1950,Maribyrnong City Council,-37.7814,144.847,Western Metropolitan,3589,139,6
Braybrook,80 South Rd,4,h,645000.0,2016-11-07,10.8,3019,2,1,283,154,1990,Maribyrnong City Council,-37.7908,144.8485,Western Metropolitan,3589,139,6
Braybrook,3 Cross St,3,h,652000.0,2016-10-08,10.8,3019,2,1,216,145,2010,Maribyrnong City Council,-37.7865,144.8605,Western Metropolitan,3589,139,6
Braybrook,2 Riley Ct,4,h,850000.0,2016-10-08,10.8,3019,2,2,606,240,2002,Maribyrnong City Council,-37.788,144.862,Western Metropolitan,3589,139,6
Braybrook,19 Hughes St,3,h,570500.0,2016-12-10,10.8,3019,1,1,471,0,1960,Maribyrnong City Council,-37.7924,144.8523,Western Metropolitan,3589,139,6
Braybrook,21 Hughes St,3,h,575000.0,2016-12-10,10.8,3019,1,3,559,98,1955,Maribyrnong City Council,-37.7923,144.852,Western Metropolitan,3589,139,6
Braybrook,19 Kannan Bvd,4,h,882000.0,2016-12-10,10.8,3019,2,2,393,216,2008,Maribyrnong City Council,-37.7763,144.8543,Western Metropolitan,3589,139,6
Braybrook,20 Balmoral St,3,h,730000.0,2017-03-11,10.8,3019,2,2,544,135,1970,Maribyrnong City Council,-37.7815,144.855,Western Metropolitan,3589,139,6
Braybrook,1 Menzies St,2,h,670000.0,2016-08-13,10.8,3019,1,2,551,0,0,Maribyrnong City Council,-37.7825,144.8545,Western Metropolitan,3589,139,6
Braybrook,11 Howell Pl,3,h,585000.0,2016-05-14,10.8,3019,2,2,631,0,0,Maribyrnong City Council,-37.7934,144.8467,Western Metropolitan,3589,139,6
Braybrook,160 Duke St,2,h,826000.0,2016-07-16,10.8,3019,1,2,667,0,1950,Maribyrnong City Council,-37.7799,144.8473,Western Metropolitan,3589,139,6
Braybrook,80 South Rd,4,h,610000.0,2016-09-17,10.8,3019,2,1,283,154,1990,Maribyrnong City Council,-37.7908,144.8485,Western Metropolitan,3589,139,6
Braybrook,13 Wilson St,3,h,696000.0,2017-03-18,10.8,3019,1,0,557,90,1960,Maribyrnong City Council,-37.7899,144.8515,Western Metropolitan,3589,139,6
Braybrook,1 Arthur St,2,h,660000.0,2016-11-19,10.8,3019,1,1,599,0,1960,Maribyrnong City Council,-37.7908,144.8522,Western Metropolitan,3589,139,6
Braybrook,2B Bradford Ct,3,t,579000.0,2016-11-19,10.8,3019,2,1,198,144,2013,Maribyrnong City Council,-37.7827,144.8625,Western Metropolitan,3589,139,6
Braybrook,33 Joy St,4,h,856500.0,2016-11-19,10.8,3019,2,2,599,0,2008,Maribyrnong City Council,-37.7896,144.8559,Western Metropolitan,3589,139,6
Braybrook,6 Dedrick Gr,3,h,510000.0,2016-08-22,10.8,3019,1,2,587,0,0,Maribyrnong City Council,-37.7843,144.8472,Western Metropolitan,3589,139,6
Braybrook,1 Moama St,3,h,765000.0,2017-02-25,10.8,3019,1,1,658,105,1960,Maribyrnong City Council,-37.7905,144.8485,Western Metropolitan,3589,139,6
Braybrook,11/1 Windsor St,2,t,475000.0,2017-02-25,10.8,3019,1,1,115,104,1980,Maribyrnong City Council,-37.7948,144.854,Western Metropolitan,3589,139,6
Braybrook,25 Errol St,4,h,550000.0,2016-07-26,10.8,3019,2,1,288,160,2000,Maribyrnong City Council,-37.7775,144.855,Western Metropolitan,3589,139,6
Braybrook,40 Errol St,3,t,505000.0,2016-06-27,10.8,3019,2,2,4931,0,0,Maribyrnong City Council,-37.7761,144.8557,Western Metropolitan,3589,139,6
Braybrook,11/27 Marnoo St,3,h,495000.0,2016-06-27,10.8,3019,1,1,158,138,2005,Maribyrnong City Council,-37.7889,144.8465,Western Metropolitan,3589,139,6
Braybrook,29 Hampden St,3,h,680000.0,2016-11-27,10.8,3019,1,1,565,0,0,Maribyrnong City Council,-37.7885,144.859,Western Metropolitan,3589,139,6
Braybrook,14 Rose St,3,h,565000.0,2016-11-27,10.8,3019,2,1,566,78,1970,Maribyrnong City Council,-37.7844,144.8523,Western Metropolitan,3589,139,6
Braybrook,14 Kenross Ct,3,h,697500.0,2016-08-28,10.8,3019,2,1,531,0,0,Maribyrnong City Council,-37.7929,144.8462,Western Metropolitan,3589,139,6
Brighton,802 Hampton St,3,h,1550000.0,2016-09-03,11.2,3186,2,2,663,0,1940,Bayside City Council,-37.9159,145.0068,Southern Metropolitan,10579,149,8
Brighton,18 Rooding St,3,h,1635000.0,2016-09-03,11.2,3186,1,2,366,156,1920,Bayside City Council,-37.9038,145.0001,Southern Metropolitan,10579,149,8
Brighton,152A Cochrane St,4,h,1830000.0,2016-12-03,11.2,3186,2,2,436,0,0,Bayside City Council,-37.8927,145.0005,Southern Metropolitan,10579,149,8
Brighton,17 McCallum St,4,h,3695000.0,2016-12-03,11.2,3186,3,2,836,284,1960,Bayside City Council,-37.9071,144.9898,Southern Metropolitan,10579,149,8
Brighton,18 Victoria St,4,h,3700000.0,2016-12-03,11.2,3186,3,2,742,247,1900,Bayside City Council,-37.914,144.9878,Southern Metropolitan,10579,149,8
Brighton,20 Victoria St,4,h,3775000.0,2016-12-03,11.2,3186,3,2,745,0,0,Bayside City Council,-37.9139,144.9878,Southern Metropolitan,10579,149,8
Brighton,50 Well St,3,h,1975000.0,2016-12-03,11.2,3186,1,2,432,122,1930,Bayside City Council,-37.9172,144.996,Southern Metropolitan,10579,149,8
Brighton,1/137 Cole St,2,u,1300000.0,2017-03-04,11.2,3186,2,1,244,0,2000,Bayside City Council,-37.8954,145.0026,Southern Metropolitan,10579,149,8
Brighton,4/78 Dendy St,3,h,1390000.0,2017-03-04,11.2,3186,1,2,340,137,1975,Bayside City Council,-37.9205,145.0007,Southern Metropolitan,10579,149,8
Brighton,11 Foote St,4,h,4250000.0,2017-03-04,11.2,3186,3,2,750,0,0,Bayside City Council,-37.8966,144.993,Southern Metropolitan,10579,149,8
Brighton,133 Head St,4,h,2905000.0,2017-03-04,11.2,3186,3,1,487,260,1905,Bayside City Council,-37.8926,144.9991,Southern Metropolitan,10579,149,8
Brighton,1/112 Roslyn St,2,u,1300000.0,2017-03-04,11.2,3186,2,2,329,132,1940,Bayside City Council,-37.9172,145.004,Southern Metropolitan,10579,149,8
Brighton,1/119 Roslyn St,3,t,1725000.0,2017-03-04,11.2,3186,2,2,411,225,1997,Bayside City Council,-37.918,145.0035,Southern Metropolitan,10579,149,8
Brighton,15 Whyte St,3,h,2266000.0,2017-03-04,11.2,3186,2,2,450,0,0,Bayside City Council,-37.9243,144.9989,Southern Metropolitan,10579,149,8
Brighton,23 Albert St,4,h,2910000.0,2016-06-04,11.2,3186,1,2,732,0,0,Bayside City Council,-37.9136,144.9886,Southern Metropolitan,10579,149,8
Brighton,30 Barkly St,3,h,2100000.0,2016-06-04,11.2,3186,2,2,463,209,1970,Bayside City Council,-37.9082,144.9968,Southern Metropolitan,10579,149,8
Brighton,3/78 William St,2,u,800000.0,2016-06-04,11.2,3186,1,1,90,74,1960,Bayside City Council,-37.9122,145.0038,Southern Metropolitan,10579,149,8
Brighton,1/97 Wilson St,3,t,1750000.0,2016-06-04,11.2,3186,2,2,352,0,0,Bayside City Council,-37.9139,145.0035,Southern Metropolitan,10579,149,8
Brighton,124 Cole St,4,h,1761000.0,2016-08-06,11.2,3186,2,3,615,135,1920,Bayside City Council,-37.8956,145.0026,Southern Metropolitan,10579,149,8
Brighton,1a Mair St,3,h,2600000.0,2016-08-06,11.2,3186,2,3,588,0,0,Bayside City Council,-37.9287,144.992,Southern Metropolitan,10579,149,8
Brighton,74 Carpenter St,5,h,2750000.0,2016-05-07,11.2,3186,3,1,509,341,2005,Bayside City Council,-37.9118,144.9984,Southern Metropolitan,10579,149,8
Brighton,4/149 Church St,2,u,892500.0,2016-05-07,11.2,3186,1,2,232,92,1970,Bayside City Council,-37.9157,144.9973,Southern Metropolitan,10579,149,8
Brighton,120 Cole St,4,h,2145000.0,2016-05-07,11.2,3186,2,1,550,197,1910,Bayside City Council,-37.8954,145.0017,Southern Metropolitan,10579,149,8
Brighton,15 Hanby St,5,h,3171000.0,2016-05-07,11.2,3186,2,2,710,340,2000,Bayside City Council,-37.9241,145.0008,Southern Metropolitan,10579,149,8
Brighton,2 View Ct,2,h,1910000.0,2016-05-07,11.2,3186,2,4,696,0,0,Bayside City Council,-37.9249,144.9903,Southern Metropolitan,10579,149,8
Brighton,72 William St,3,h,1865000.0,2016-05-07,11.2,3186,2,2,295,0,0,Bayside City Council,-37.9119,145.0037,Southern Metropolitan,10579,149,8
Brighton,30a Rooding St,2,u,985000.0,2016-11-07,11.2,3186,1,1,611,0,0,Bayside City Council,-37.9039,145.0009,Southern Metropolitan,10579,149,8
Brighton,2/422 St Kilda St,3,t,1475000.0,2016-11-07,11.2,3186,2,2,345,163,2000,Bayside City Council,-37.8943,144.9907,Southern Metropolitan,10579,149,8
Brighton,5 Davie La,2,h,502000.0,2016-10-08,11.2,3186,2,0,116,0,0,Bayside City Council,-37.9252,145.0004,Southern Metropolitan,10579,149,8
Brighton,15 Gould St,3,h,2400000.0,2016-09-10,11.2,3186,2,2,835,0,1910,Bayside City Council,-37.9225,144.991,Southern Metropolitan,10579,149,8
Brighton,176 Were St,5,h,1562500.0,2016-09-10,11.2,3186,2,2,655,202,1925,Bayside City Council,-37.9264,145.0044,Southern Metropolitan,10579,149,8
Brighton,2 Campbell St,3,h,2050000.0,2016-12-10,11.2,3186,3,2,398,262,2012,Bayside City Council,-37.899,144.9901,Southern Metropolitan,10579,149,8
Brighton,115 Dendy St,4,h,3180000.0,2016-12-10,11.2,3186,3,6,454,0,0,Bayside City Council,-37.9206,145.0051,Southern Metropolitan,10579,149,8
Brighton,640B Hampton St,2,t,960000.0,2016-12-10,11.2,3186,1,2,363,0,0,Bayside City Council,-37.9275,145.0046,Southern Metropolitan,10579,149,8
Brighton,73 Martin St,4,h,3320000.0,2016-12-10,11.2,3186,3,2,644,364,2000,Bayside City Council,-37.8964,144.9972,Southern Metropolitan,10579,149,8
Brighton,297 New St,4,h,2800000.0,2016-12-10,11.2,3186,3,3,596,0,0,Bayside City Council,-37.9059,144.9927,Southern Metropolitan,10579,149,8
Brighton,3/24 South Rd,3,u,1602000.0,2016-12-10,11.2,3186,2,2,328,0,0,Bayside City Council,-37.9288,144.9954,Southern Metropolitan,10579,149,8
Brighton,5 Bridge St,3,h,1650000.0,2016-11-12,11.2,3186,2,1,354,143,1910,Bayside City Council,-37.8916,145.0017,Southern Metropolitan,10579,149,8
Brighton,11a Elm Gr,2,h,1102000.0,2016-11-12,11.2,3186,1,2,318,0,0,Bayside City Council,-37.9011,145.0011,Southern Metropolitan,10579,149,8
Brighton,28 Loller St,2,h,1570000.0,2016-11-12,11.2,3186,1,0,352,111,1920,Bayside City Council,-37.9154,145.001,Southern Metropolitan,10579,149,8
Brighton,9 Sussex St,5,h,4700000.0,2016-11-12,11.2,3186,3,2,1073,221,0,Bayside City Council,-37.918,144.9911,Southern Metropolitan,10579,149,8
Brighton,40 Whyte St,3,h,1785000.0,2016-11-12,11.2,3186,2,1,404,118,1953,Bayside City Council,-37.9228,144.9996,Southern Metropolitan,10579,149,8
Brighton,44 William St,2,h,1550000.0,2016-11-12,11.2,3186,2,2,404,0,0,Bayside City Council,-37.9104,145.002,Southern Metropolitan,10579,149,8
Brighton,7 Chavasse St,3,h,1875000.0,2016-08-13,11.2,3186,2,2,275,170,1991,Bayside City Council,-37.9153,144.9924,Southern Metropolitan,10579,149,8
Brighton,46 Head St,4,h,2400000.0,2016-08-13,11.2,3186,2,2,640,0,0,Bayside City Council,-37.892,144.9918,Southern Metropolitan,10579,149,8
Brighton,4/23 South Rd,3,u,1266000.0,2016-08-13,11.2,3186,1,2,277,116,1950,Bayside City Council,-37.9268,144.991,Southern Metropolitan,10579,149,8
Brighton,1/105 Cochrane St,3,u,826000.0,2016-05-14,11.2,3186,1,2,119,0,0,Bayside City Council,-37.8958,144.9994,Southern Metropolitan,10579,149,8
Brighton,97 Dendy St,5,h,2730000.0,2016-05-14,11.2,3186,3,2,895,423,1938,Bayside City Council,-37.9204,145.0028,Southern Metropolitan,10579,149,8
Brighton,1/191 New St,2,u,900000.0,2016-05-14,11.2,3186,2,1,118,0,1970,Bayside City Council,-37.914,144.9914,Southern Metropolitan,10579,149,8
Brighton,55 Whyte St,3,t,1962000.0,2016-05-14,11.2,3186,2,2,323,0,1995,Bayside City Council,-37.9208,144.9996,Southern Metropolitan,10579,149,8
Brighton,95 Cochrane St,4,h,3295888.0,2016-10-15,11.2,3186,3,2,565,337,1990,Bayside City Council,-37.8975,144.9991,Southern Metropolitan,10579,149,8
Brighton,2/61 Black St,2,u,800000.0,2016-04-16,11.2,3186,1,1,131,0,0,Bayside City Council,-37.9164,145.0002,Southern Metropolitan,10579,149,8
Brighton,31 Orchard St,5,h,2100000.0,2016-04-16,11.2,3186,5,2,552,219,1920,Bayside City Council,-37.9012,144.997,Southern Metropolitan,10579,149,8
Brighton,45 Black St,3,h,1500000.0,2016-07-16,11.2,3186,2,1,442,0,0,Bayside City Council,-37.9158,144.9984,Southern Metropolitan,10579,149,8
Brighton,1/12 Burrows St,2,u,905500.0,2016-07-16,11.2,3186,1,1,122,0,0,Bayside City Council,-37.9188,144.9942,Southern Metropolitan,10579,149,8
Brighton,22 Champion St,3,h,2375000.0,2016-09-17,11.2,3186,2,2,547,302,2000,Bayside City Council,-37.9271,145.0034,Southern Metropolitan,10579,149,8
Brighton,6 Hamilton St,3,h,2275000.0,2016-09-17,11.2,3186,2,1,359,0,0,Bayside City Council,-37.8965,145.0022,Southern Metropolitan,10579,149,8
Brighton,679 Hampton St,3,h,1385000.0,2016-09-17,11.2,3186,1,2,426,120,1935,Bayside City Council,-37.9254,145.0045,Southern Metropolitan,10579,149,8
Brighton,160 New St,2,h,1601000.0,2016-09-17,11.2,3186,1,1,380,0,1958,Bayside City Council,-37.9166,144.9926,Southern Metropolitan,10579,149,8
Brighton,89 South Rd,3,h,2020000.0,2016-09-17,11.2,3186,6,2,685,419,0,Bayside City Council,-37.9284,144.9986,Southern Metropolitan,10579,149,8
Brighton,8 Southey St,3,t,1762000.0,2016-09-17,11.2,3186,2,2,483,0,0,Bayside City Council,-37.9075,145.0064,Southern Metropolitan,10579,149,8
Brighton,1A Baker St,3,h,2450000.0,2017-03-18,11.2,3186,3,2,482,0,0,Bayside City Council,-37.912,144.9994,Southern Metropolitan,10579,149,8
